Topic,Document ID,Similarity Score,Paragraph
352,MT22450,0.8343955,"	composição	de polígonos que podem ser	utilizados	em ladrilhamento, generalizando padrões observados.	Linguagem algébrica: fórmulas e habilidade de generalização.	polígonos	obtidos	por	ladrilhamento. Resolver situações-problema que envolvam o ladrilhamento de região do plano.
"
369,RO37858,0.8613578,"(EM13MAT314) Resolver e elaborar problemas que envolvem grandezas determinadas pela razão ou pelo produto de outras (velocidade, densidade demográfica, energia elétrica etc.).
"
369,SC41805,0.85568345,"		(EM13MAT314) - Resolver e elaborar problemas que envolvem grandezas determinadas pela razão ou pelo produto de outras (velocidade, densidade demográfica, energia elétrica, etc.).
"
369,PE27965,0.8555888,"(EM13MAT314) Resolver e elaborar problemas que envolvem grandezas determinadas pela razão ou pelo produto de outras (velocidade, densidade demográfica, energia elétrica etc.).	(EM13MAT314PE30) Resolver e elaborar situações-problema, envolvendo grandezas determinadas pela razão ou pelo produto de outras, explorando a noção de grandezas como aceleração, densidade, energia elétrica, entre outras.	Grandezas: razão ou produto de outras grandezas
"
369,RS40807,0.8513199,"	(EM13MAT314) Resolver e elaborar problemas que envolvem grandezas determinadas pela razão ou pelo produto de outras (velocidade, densidade demográfica, energia elétrica etc.).	1° 2° 3°
"
369,BNCC1787,0.8501406,"(EM13MAT314) Resolver e elaborar problemas que envolvem grandezas compostas, determinadas pela razão ou pelo produto de duas outras, como velocidade, densidade demográfica, energia elétrica etc.
"
369,PB24872,0.84799147,"(EM13MAT314) Resolver e elaborar problemas que envolvem grandezas compostas, determinadas pela razão ou pelo produto de duas outras, como velocidade, densidade demográfica, energia elétrica etc.
"
369,MG17466,0.8452803,"(EM13MAT314). Resolver e elaborar problemas que envolvem grandezas determinadas pela razão ou pelo produto de outras (velocidade, densidade demográfica, energia elétrica etc.).	GEOMETRIA	E MEDIDAS	?	Grandezas determinadas pela razão ou produto	de	outras	(velocidade, densidade de um corpo, densidade demográfica, potência elétrica, bytes por segundo etc.). Conversão entre unidades compostas.
"
369,RO37864,0.84211475,"?	Grandezas determinadas pela razão ou produto de outras (velocidade, densidade de um corpo, densidade demográfica, potência elétrica, bytes por segundo etc.). Conversão entre unidades compostas.
"
369,DF4227,0.82333505,"MAT22FG Resolver e elaborar situações-problema que envolvam grandezas determinadas pela razão ou pelo produto de outras (velocidade, densidade demográfica, energia elétrica, entre outros).
"
369,PR34905,0.8125406,"(EM13MAT314) Resolver e elaborar problemas que envolvem grandezas compostas, determinadas pela razão ou pelo produto de duas outras, como velocidade, densidade demográfica, energia elétrica etc.		Conjunto dos números reais. Razão entre duas ou mais grandezas. Razões especiais (densidade demográfica, velocidade média). Regra de três.
"
369,ES6886,0.80773365,"iNu^meios		EM13MAT314	Resolver e elaborar problemas que envolvem grandezas determinadas pela razão ou pelo produto de outras (velocidade, densidade demográfica, energia elétrica etc.).	
"
369,MS20324,0.7975368,"(MS.EM13MAT314) Resolver e elaborar problemas que envolvem grandezas determinadas pela razão ou pelo produto de outras (velocidade, densidade demográfica, energia elétrica etc.).
"
369,AM630,0.76882243,"(EM13MAT314) Resolver e elaborar problemas que envolvem grandezas determinadas pela razão ou pelo produto de outras (velocidade, densidade demográfica, energia elétrica etc.).		Resolução e elaboração de problemas que envolvam grandezas determinadas pela razão ou pelo produto de outras, com ênfase no coeficiente angular de reta.
"
369,RO37967,0.7622594,"Aritmética	Utilizar	estratégias,	conceitos, definições	e	procedimentos matemáticos para interpretar, construir modelos e resolver problemas em diversos	contextos,	analisando	a plausibilidade dos resultados e a adequação das soluções propostas, de modo	a	construir	argumentação consistente.	(EM13MAT314). Resolver e elaborar problemas que envolvem grandezas determinadas pela razão ou pelo produto de outras (velocidade, densidade demográfica, energia elétrica etc.).	Grandezas determinadas pela razão ou produto de outras (velocidade, densidade de um corpo, densidade demográfica, potência elétrica, bytes por segundo etc.). Conversão entre unidades compostas.
"
369,GO12476,0.73616904,"(EM13MAT314) Resolver e elaborar problemas que envolvem grandezas determinadas pela razão ou pelo produto de outras (velocidade,	densidade demográfica,	energia elétrica etc.).	(GO-EMMAT314A) Reconhecer situações que envolvem proporcionalidade em diferentes contextos, compreendendo a ideia de grandezas direta e inversamente proporcionais para resolver problemas relativos à realidade e/ou solucionar problemas do cotidiano que envolvam relação entre grandezas tais como velocidade, densidade demográfica, energia elétrica etc. (GO-EMMAT314B) Resolver problemas que envolvem relação entre grandezas, analisando se as relações existentes são diretamente ou inversamente proporcionais para avaliar/criar propostas de intervenção na realidade. (GO-EMMAT314C) Elaborar problemas oriundos de situações do cotidiano, utilizando dados referentes às grandezas proporcionais (velocidade, densidade demográfica, energia elétrica etc.) para ampliar as percepções acerca tanto dos conhecimentos envolvidos como das possibilidades de caminhos que direcionam à soluções de problemas do dia a dia. (GO-EMMAT314D) Resolver e elaborar problemas que envolvem grandezas determinadas pela razão ou produto de outras grandezas, utilizando informações apresentadas pela mídia, livros, jornais e revistas para compreender conceitos como velocidade média, densidade demográfica, índice pluviométrico etc.	Razão. Proporção.
"
369,CE2775,0.72924334,"(EM13MAT314) Resolver e elaborar problemas que envolvem grandezas determinadas pela razão ou pelo produto de outras (velocidade, densidade demográfica, energia elétrica etc.).	Razões, proporções e porcentagens na expressão de taxas, índices e grandezas.	Grandezas definidas em termos de razões e proporções (velocidades, densidades, vazões, fluxos, escalas e outras grandezas e variáveis físicas e geométricas). Taxas de variação como razões entre grandezas proporcionais. Taxas de variação de variáveis em fenômenos naturais, sociais e econômicos.
"
369,MT22419,0.7067583,"EM13MAT314	Resolver e elaborar problemas	que envolvem grandezas determinadas pela razão	ou	pelo produto de outras (velocidade, densidade demográfica, energia	elétrica etc.).	Grandezas	determinadas pela razão ou produto de outras	(velocidade, densidade de um corpo, densidade	demográfica, potência elétrica, bytes por segundo etc.). Conversão entre unidades compostas.	Identificar que unidades de medida (velocidade média, densidade de um corpo, densidade demográfica, potência elétrica, aceleração média etc.) são definidas pela da divisão e/ou pela multiplicação de outras grandezas de mesma natureza ou não. Solucionar problemas que envolvem grandezas determinadas pela razão ou produto das medidas de outras, como o consumo de energia elétrica de um aparelho conhecendo sua potência elétrica e seu período de funcionamento, ou o tempo necessário para que um dado pacote de dados (em Gigabytes, Megabytes etc.) se esgote conhecendo a velocidade de transferência de dados utilizada (kilobytes por segundo, megabytes por segundo etc.).
"
369,MT23682,0.65636545,"(EM13MAT314) Resolver e elaborar problemas que envolvem	grandezas determinadas pela razão ou pelo produto de outras (velocidade,	densidade demográfica,	energia elétrica etc.).	possibilita um novo olhar para os processos de representação da sociedade,	expressando,	por meio da perspectiva espacial, os elementos que são responsáveis pela configuração da formação socioespacial. Debater sobre o tempo, as variadas maneiras que os seres
"
369,RO37928,0.65159845,"?	Identificar que unidades de medida (velocidade média, densidade de um corpo, densidade demográfica, potência elétrica, aceleração média etc.) são definidas pela divisão e/ou pela multiplicação de outras grandezas de mesma natureza ou não. Solucionar problemas que envolvem grandezas determinadas pela razão ou produto das medidas de outras, como o consumo de energia elétrica de um aparelho conhecendo sua potência elétrica e seu período de funcionamento, ou o tempo necessário para que um dado pacote de dados (em Gigabytes, Megabytes etc.) se esgote conhecendo a velocidade de transferência de dados utilizada (kilobytes por segundo, megabytes por segundo etc.).
"
369,PI30515,0.54232955,"terminadas pela razão ou pelo produto de                 cia elétrica, aceleração média etc.) é definida pela divisão de de um corpo, densidade demográfi-       
"
361,ES7026,0.9381222,"Analisar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, identificando domínios de validade, imagem, crescimento e decrescimento, e convertendo essas representações de uma para outra, com ou sem apoio de tecnologias digitais.
"
361,RS40812,0.93334836,"	(EM13MAT404) Analisar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, identificando domínios de validade, imagem, crescimento e decrescimento, e convertendo essas representações de uma para outra, com ou sem apoio de tecnologias digitais.	1° 2° 3°
"
361,ES6959,0.92879164,"Analisar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações EM13MAT404 algébrica e gráfica, identificando domínios de validade, imagem, crescimento e decrescimento, e convertendo essas representações de uma para outra, com ou sem apoio de tecnologias digitais.
"
361,RO37871,0.9256741,"(EM13MAT404) Analisar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, identificando domínios de validade, imagem, crescimento e decrescimento, e convertendo essas representações de uma para outra, com ou sem apoio de tecnologias digitais.
"
361,BNCC1797,0.92284983,"(EM13MAT405) Reconhecer funções definidas por uma ou mais sentenças (como a tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, convertendo essas representações de uma para outra e identificando domínios de validade, imagem, crescimento e decrescimento.
"
361,PR36447,0.92131245,"(EM13MAT404) Analisar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, identificando domínios de validade, imagem, crescimento e decrescimento, e convertendo essas representações de uma
"
361,PE27948,0.916402,"(EM13MAT404) Analisar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, identificando domínios de validade, imagem, crescimento e decrescimento, e convertendo essas representações de uma para outra, com ou sem apoio de tecnologias digitais.	(EM13MAT404PE36) Analisar funções definidas por uma ou mais sentenças como, por exemplo, uma tabela de imposto de renda, em suas representações algébrica e gráfica, identificando domínios de validade, imagem, crescimento ou decrescimento, entre outras, com e/ou sem o uso de tecnologias digitais.	Funções: representações algébrica e gráfica. Domínios de validade. Imagem. Crescimento e Decrescimento.
"
361,SC41807,0.91313773,"		(EM13MAT404) - Analisar funções definidas por uma ou mais sentenças (tabela do imposto de renda, contas de luz, água, gás, etc.), em suas representações algébricas e gráficas, identificando domínios de validade, imagem, crescimento e decrescimento, convertendo essas representações de uma para outra, com ou sem apoio de tecnologias digitais.
"
361,MS20375,0.91079324,"Analisar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, identificando domínios de validade, imagem, crescimento e decrescimento, e convertendo essas representações de uma para outra, com ou sem apoio de tecnologias digitais.
"
361,PB24878,0.9028061,"(EM13MAT405) Reconhecer funções definidas por uma ou mais sentenças (como a tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, convertendo essas representações de uma para outra e identificando domínios de validade, imagem, crescimento e decrescimento.
"
361,MG17477,0.88970643,"(EM13MAT404) Analisar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, identificando domínios de validade, imagem, crescimento e decrescimento,	e	convertendo	essas representações de uma para outra, com ou sem apoio de tecnologias digitais.	NÚMEROS	E ÁLGEBRA	?	Funções definidas por partes. Gráficos de funções expressas por diversas sentenças. ?	Análise do comportamento de funções em intervalos numéricos.
"
361,AM639,0.880735,"(EM13MAT404) Analisar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, identificando domínios de validade, imagem, crescimento e decrescimento, e convertendo essas representações de uma para outra, com ou sem apoio de tecnologias digitais.		Análise das representações algébricas e gráficas de funções, identificando domínios de validade, imagem, contradomínio, crescimento e decrescimento de uma função definida por uma ou mais sentenças.
"
361,PR34908,0.8587412,"(EM13MAT405) Reconhecer funções definidas por uma ou mais sentenças (como a tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, convertendo essas representações de uma para outra e identificando domínios de validade, imagem, crescimento e decrescimento.	Matemática computacional.	Números binários. Fluxograma. Algoritmos. Softwares para programação.
"
361,RO38008,0.85786563,"Álgebra	Compreender	e	utilizar,	com flexibilidade e precisão, diferentes registros de representação matemáticos (algébrico, geométrico, estatístico, computacional etc.), na busca de solução e comunicação de resultados de problemas.	(EM13MAT404).	Analisar	funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, identificando domínios de validade,	imagem,	crescimento	e decrescimento,	e	convertendo	essas representações de uma para outra, com ou sem apoio de tecnologias digitais.	Funções definidas por partes. Gráficos de funções expressas por diversas sentenças. Análise do comportamento de funções em intervalos numéricos.
"
361,CE2782,0.76730984,"(EM13MAT404) Analisar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, identificando domínios de validade, imagem, crescimento e decrescimento, e convertendo essas representações de uma para outra, com ou sem apoio de tecnologias digitais.	Noções fundamentais de funções e suas representações geométricas no plano cartesiano.	Relações lineares e não lineares: exemplos e contextos geométricos, científicos, tecnológicos e cotidianos. Funções reais: conceitos, notações e nomenclatura (domínio, imagem, entre outros termos). Representação geométrica de funções: gráficos no plano cartesiano.
"
361,GO12473,0.71459854,"(EM13MAT404) Analisar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.), em suas representações algébrica e gráfica, identificando domínios de validade, imagem,	crescimento e decrescimento,	e convertendo	essas representações de uma para outra, com ou sem apoio de tecnologias digitais.	(GO-EMMAT404A) Compreender o conceito de função analisando situações que especifiquem a dependência entre variáveis para modelar e resolver problemas que envolvem variáveis socioeconômicas ou técnico-científicas. (GO-EMMAT404B) Compreender as relações estabelecidas entre grandezas que definem uma função, analisando suas representações algébrica e/ou gráfica para identificar o domínio, contradomínio, imagem, crescimento ou decrescimento. (GO-EMMAT404C) Analisar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.), utilizando estratégias, conceitos e procedimentos matemáticos para interpretar situações em diversos contextos. (GO-EMMAT404D) Modelar problemas que envolvem tabela do Imposto de Renda, contas de luz, água, gás dentre outras, investigando informações apresentadas em textos que trazem informações decorrentes de situações socioeconômicas, técnico-científicas etc., para resolver problemas relativos à realidade principalmente próxima ao/à estudante. (GO-EMMAT404E) Resolver problema cuja modelagem utiliza a noção de função, sintetizando informações apresentados em mais de uma fonte de conhecimento (no mínimo dois textos, texto e gráfico e/ou tabela etc.) para construir alternativas de soluções que eliminem problemas cotidianos.	Funções definidas por uma ou mais sentenças. Análise gráfica do comportamento dessas	funções dentro	dos seus respectivos domínios.
"
361,SP49143,0.6956189,"Nessa direção, dar subsídio a cada fase e construir modelos, a partir de conhecimentos matemáticos, requer ainda objetos de conhecimento como os das funções polinomiais de 1º ou 2º graus e das funções exponenciais e logarítmicas, com ou sem apoio de tecnologias digitais, para analisar e resolver problemas de natureza econômica e/ou ambiental. As funções definidas por uma ou mais sentenças, suas representações algébrica e gráfica podem ser utilizadas na elaboração de tabelas do Imposto de Renda, contas de luz, água, gás etc.
"
361,MT22466,0.6683531,"EM13MAT404	Analisar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás etc.),	em	suas representações algébrica	e gráfica, identificando domínios	de validade, imagem, crescimento	e decrescimento, e convertendo essas representações de uma para outra, com ou sem apoio de	tecnologias digitais.	Funções definidas por partes. Gráficos	de	funções expressas	por	diversas sentenças. Análise do comportamento de funções em intervalos numéricos.	Dizer que tipo de função melhor expressa o valor a ser pago, a partir da leitura dos extratos de consumo em um período de tempo, como ocorre com usuais contas de água ou de luz de uma residência. Escolher entre	as	funções	afim,	quadrática, exponencial ou logarítmica a mais adequada para representar intervalos numéricos	de	gráficos	de	funções compostas por diversas sentenças. Usar diferentes expressões algébricas para representar partes de um gráfico de uma função composta por diversas sentenças algébricas,	e	vice-versa.	Compor diferentes expressões algébricas e seus gráficos para expressar uma função única que represente um fenômeno, como as faixas de cobranças de Imposto de Renda de Pessoas Físicas de acordo com o rendimento anual.
"
361,MT23638,0.66495025,"gráfica,	identificando domínios	de	validade, imagem,	crescimento	e decrescimento,	e convertendo	essas representações de uma para outra, com ou sem apoio de tecnologias digitais.	Propor textos diversificados que abordem a estratificação e	a	desigualdade socioeconômica. Relacionar	consumo	e desigualdade socioeconômica. Propor que os estudantes realizem pesquisas sobre o
"
361,MS20299,0.659703,"intermédio de textos e esquemas/diagramas. Diante disso, é possível desenvolver a curiosidade para aprender, no sentido de explorar ideias criativas para construir e reconstruir gráfico por planilha eletrônica/GeoGebra, explorar funções definidas por uma ou mais sentenças (tabela do Imposto de Renda, contas de luz, água, gás), em suas respectivas representações algébricas e geométricas, além de estudar domínios de validade, imagem, crescimento e decrescimento, com ou sem apoio de tecnologias digitais para organização a longo prazo. Em relação às representações algébricas e geométricas, essa Habilidade possibilita o desenvolvimento do raciocínio lógico, a capacidade de expressar opiniões e defender uma posição, caso seja necessário.
"
328,SC41795,0.92108047,"		(EM13MAT313) - Utilizar, quando necessário, a notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e de algarismos duvidosos, reconhecendo que toda medida é inevitavelmente acompanhada de erro.
"
328,RS40806,0.9172031,"	(EM13MAT313) Utilizar, quando necessário, a notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e algarismos duvidosos, e reconhecendo que toda medida é inevitavelmente acompanhada de erro.	1° 2° 3°
"
328,RO37857,0.91022366,"(EM13MAT313) Utilizar, quando necessário, a notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e algarismos duvidosos, e reconhecendo que toda medida é inevitavelmente acompanhada de erro.
"
328,AM629,0.90791345,"(EM13MAT313) Utilizar, quando necessário, a notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e algarismos duvidosos, e reconhecendo que toda medida é inevitavelmente acompanhada de erro.		Utilização da notação científica para representar as noções de algarismos significativos e algarismos duvidosos.
"
328,MG17465,0.90410966,"(EM13MAT313). Utilizar, quando necessário, a notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e algarismos duvidosos,	e reconhecendo que toda medida é inevitavelmente acompanhada de erro.	GEOMETRIA	E MEDIDAS	?	Notação	científica.	Algarismos significativos	e	técnicas	de arredondamento ?	Estimativa e comparação de valores em	notação	científica	e	em arredondamentos. ?	Noção de erro em medições.
"
328,CE2774,0.8904266,"(EM13MAT313) Utilizar, quando necessário, a notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e algarismos duvidosos, e reconhecendo que toda medida é inevitavelmente acompanhada de erro.	Aproximações e arredondamentos de números reais. Notação científica.	Cálculos com números reais: aproximações e arredondamentos. Notação científica: ordem de grandeza, algarismos significativos e erros. Uso da notação científica em contextos científicos e tecnológicos.
"
328,RO37988,0.88885665,"Aritmética	Utilizar	estratégias,	conceitos, definições	e	procedimentos matemáticos para interpretar, construir modelos e resolver problemas em diversos contextos, analisando a plausibilidade dos resultados e a adequação das soluções propostas, de modo a construir argumentação consistente.	(EM13MAT313	Utilizar,	quando necessário, a notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e algarismos duvidosos, e reconhecendo que toda medida é inevitavelmente acompanhada de erro.	Notação científica. Algarismos significativos e técnicas de arredondamento. Estimativa e	comparação de valores em notação científica e em arredondamentos. Noção de erro em medições.
"
328,RO38006,0.88608193,"Aritmética	Utilizar	estratégias,	conceitos, definições	e	procedimentos matemáticos para interpretar, construir modelos e resolver problemas em diversos contextos, analisando a plausibilidade dos resultados e a adequação das soluções propostas, de modo	a	construir argumentação consistente	(EM13MAT313).	Utilizar,	quando necessário, a Notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e algarismos duvidosos, e reconhecendo que toda	medida	é	inevitavelmente acompanhada de erro	Algarismos significativos e técnicas de arredondamento. Estimativa e comparação de valores em notação	científica	e	em arredondamentos. Noção de erro em medições.
"
328,MS20317,0.8760328,"(MS.EM13MAT313) Utilizar, quando necessário, a notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e algarismos duvidosos, e reconhecendo que toda medida é inevitavelmente acompanhada de erro.
"
328,DF4247,0.8728289,"MAT56FG Definir as noções de algarismos significativos e algarismos duvidosos, empregando, quando necessário, números em notação científica para expressar medidas, a fim de reconhecer que toda medida é inevitavelmente acompanhada de erro.
"
328,RO37863,0.87045896,"?	Notação científica. Algarismos significativos e técnicas de arredondamento. Estimativa e comparação de valores em notação científica e em arredondamentos. Noção de erro em medições.
"
328,RO37966,0.85775274,"Aritmética	Utilizar	estratégias,	conceitos, definições	e	procedimentos matemáticos para interpretar, construir modelos e resolver problemas em diversos	contextos,	analisando	a plausibilidade dos resultados e a adequação das soluções propostas, de modo	a	construir	argumentação consistente.	(EM13MAT313).	Utilizar,	quando necessário, a notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e algarismos duvidosos, e reconhecendo que toda	medida	é	inevitavelmente acompanhada de erro.	Notação científica. Algarismos significativos e técnicas de arredondamento. Estimativa e comparação de valores em notação científica e em arredondamentos. Noção de erro em medições.
"
328,PE27964,0.8553452,"(EM13MAT313) Utilizar, quando necessário, a notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e algarismos duvidosos, e reconhecendo que toda medida é inevitavelmente acompanhada de erro.	(EM13MAT313PE29) Utilizar, quando necessário, a notação científica e sua ordem de grandeza, para expressar medida, compreendendo as noções de algarismos significativos e duvidosos, reconhecendo que toda medida é uma aproximação, consequência das limitações de sentido e imprecisão dos instrumentos, com e/ou sem apoio de tecnologias digitais.	Notação Científica. Medidas. Ordem de Grandeza. Algarismos significativos e duvidosos.
"
328,PR34904,0.8502989,"(EM13MAT313) Resolver e elaborar problemas que envolvem medições em que se discuta o emprego de algarismos significativos e algarismos duvidosos, utilizando, quando necessário, a notação científica.	Números reais.	Conjunto dos números reais. Estimativa, arredondamento e aproximação.
"
328,ES6885,0.8490288,"Nú mprn<?	Conjuntos Numéricos; Notação científica; Sequências.	EM13MAT313	Utilizar, quando necessário, a notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e algarismos duvidosos, e reconhecendo que toda medida é inevitavelmente acompanhada de erro.	
"
328,BNCC1786,0.79262877,"(EM13MAT313) Resolver e elaborar problemas que envolvem medições em que se discuta o emprego de algarismos significativos e algarismos duvidosos, utilizando, quando necessário, a notação científica.
"
328,PB24871,0.7653752,"(EM13MAT313) Resolver e elaborar problemas que envolvem medições em que se discuta o emprego de algarismos significativos e algarismos duvidosos, utilizando, quando necessário, a notação científica.
"
328,MT22463,0.7410733,"EM13MAT313	Utilizar,	quando necessário,	a notação científica para	expressar uma	medida, compreendendo as noções	de algarismos significativos	e algarismos duvidosos,	e reconhecendo que toda	medida	é inevitavelmente acompanhada	de erro.	Notação	científica. Algarismos significativos e técnicas de arredondamento. Estimativa e comparação de valores em notação científica e	em	arredondamentos. Noção de erro em medições.	Reconhecer que a notação científica é uma maneira eficiente para expressar números muito grandes ou muito pequenos em diversos	contextos	(distância astronômicas, número de microrganismos, tamanhos de células, quantidade de bits num dispositivo de armazenamento etc.). Utilizar	a	notação	científica	para representar	números	em	diferentes contextos, como aqueles associados à nanotecnologia	(medicamentos, nanochips, moléculas etc.). Usar algumas técnicas	de	arredondamento	para representar quantidades não	inteiras apresentadas	em	manuais	técnicos (substâncias	químicas,	engenharia, eletrônica etc.). Comparar valores obtidos por diferentes instrumentos de medição (balança	comum/alta	precisão, régua/paquímetro,	termômetro comum/digital) com o intuito de verificar o grau de precisão indicado em ambos.
"
328,GO12472,0.74013466,"(EM13MAT313) Utilizar, quando necessário, a notação científica para expressar uma medida, compreendendo as noções de algarismos significativos e algarismos duvidosos, e reconhecendo que toda medida é inevitavelmente acompanhada de erro.	(GO-EMMAT313A) Registrar informações numéricas apresentadas em textos diversos (científicos, técnicos ou jornalísticos etc.), utilizando a notação científica para adequar a escrita de números muito grandes ou muito pequenos. (GO-EMMAT313B) Resolver problemas de origem científica ou técnica, efetuando cálculos com números muito grandes ou muito pequenos, para expressar a solução com registros representados em notação científica. (GO-EMMAT313C) Identificar em registros referentes às medidas (de comprimento, área ou volume) algarismos significativos e duvidosos, analisando em textos e/ou situações problema a origem ou ponto de partida da medida apresentada para criticar se as informações apresentadas são totalmente verdadeiras.	Notação científica. Algarismos significativos e técnicas de arredondamento.
"
328,MT22443,0.723842,"EM13MAT313	Utilizar,	quando necessário, a notação científica	para expressar	uma medida, compreendendo	as noções de algarismos significativos	e algarismos duvidosos, e reconhecendo que toda	medida	é inevitavelmente acompanhada de erro.	Notação	científica. Algarismos significativos	e técnicas	de arredondamento. Estimativa	e comparação	de valores em notação científica	e	em arredondamentos. Noção de erro em medições.	Reconhecer que a notação científica é uma maneira eficiente para expressar números muito grandes ou muito pequenos em diversos contextos (distância astronômicas, número de microrganismos, tamanhos de células, quantidade de bits num dispositivo de armazenamento etc.). Utilizar a notação científica para representar números em diferentes	contextos,	como	aqueles associados à nanotecnologia (medicamentos, nanochips, moléculas etc.). Usar algumas técnicas de arredondamento para representar quantidades não inteiras apresentadas em manuais técnicos (substâncias químicas, engenharia,	eletrônica	etc.).	Comparar valores obtidos por diferentes instrumentos de medição (balança comum/alta precisão, régua/paquímetro,	termômetro comum/digital) com o intuito de verificar o grau de precisão indicado em ambos.
"
433,RS40826,0.89998704,"(EM13MAT510) Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas, usando ou não tecnologias da informação, e, quando apropriado, levar em conta a variação e utilizar uma reta para descrever a relação observada.	1° 3°
"
433,SC41803,0.89169246,"		(EM13MAT510) - Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas, usando ou não tecnologias da informação, e, quando apropriado, levar em conta a variação e utilizar uma reta para descrever a relação observada.
"
433,ES6906,0.8851951,"		EM13MAT510	Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas, usando ou não tecnologias da informação, e, quando apropriado, levar em conta a variação e utilizar uma reta para descrever a relação observada.
"
433,RO37894,0.87995476,"(EM13MAT510) Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas, usando ou não tecnologias da informação, e, quando apropriado, levar em conta a variação e utilizar uma reta para descrever a relação observada.
"
433,AM651,0.8752417,"(EM13MAT510) Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas, usando ou não tecnologias da informação, e, quando apropriado, levar em conta a variação e utilizar uma reta para descrever a relação observada.		Investigação de dados relativos ao comportamento de duas variáveis numéricas e coeficientes numéricos, utilizando uma reta para descrever uma relação observada.
"
433,MG17482,0.87188715,"(EM13MAT510). Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas, usando ou não tecnologias da informação, e, quando apropriado, levar em conta a variação e utilizar uma reta para descrever a relação observada.	NÚMEROS	E ÁLGEBRA	?	Funções polinomiais do 1° grau (função afim, linear e constante). Gráficos de funções. ?	Taxa de variação de uma função (crescimento/decrescimento). ?	Razões trigonométricas: tangente de um ângulo. ?	Equação da reta: coeficiente angular.
"
433,PE27955,0.86803234,"(EM13MAT510) Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas, usando ou não tecnologias da informação, e, quando apropriado, levar em conta a variação é utilizar uma reta para descrever a relação observada.	(EM13MAT510PE50) Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas de acordo com a lei de formação que determina o comportamento das variáveis, usando ou não tecnologias da informação, e, quando apropriado, levando em conta a variação e utilização de uma reta para descrever a relação observada.	Variáveis numéricas e conjunto de dados numéricos.
"
433,BNCC1814,0.85364926,"(EM13MAT510) Investigar conjuntos de dados relativos ao comportamento de duas variáveis numéricas, usando tecnologias da informação, e, se apropriado, levar em conta a variação e utilizar uma reta para descrever a relação observada.
"
